timestamp,host,os,python,backend,device,task,circuit,nqubits,depth,shots,repeat_idx,transpile_s,simulate_s,total_s,nqubits_t,depth_t,twoq_count,cx_count,cz_count,swap_count,rz_count,rx_count,rss_mb,gpu_mem_mb,gpu_util,overlap,l2,tvd,kl_div,passed,notes,transpiler,nL,gpu_backend
2025-12-17T14:22:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.188851,0.004784,0.193634,15,15,14,14,0,0,0,0,309.85,747.62,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.098587,0.011659,0.110246,15,15,14,14,0,0,0,0,312.10,747.62,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.094677,0.013647,0.108324,15,15,14,14,0,0,0,0,312.60,747.62,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.093992,0.012192,0.106185,15,15,14,14,0,0,0,0,312.60,747.62,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.094575,0.012057,0.106632,15,15,14,14,0,0,0,0,312.60,747.62,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:17,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,1,0.093551,0.566358,0.659909,15,15,14,14,0,0,0,0,502.49,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:17,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,2,0.122040,0.007418,0.129458,15,15,14,14,0,0,0,0,504.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:17,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,3,0.121662,0.002506,0.124168,15,15,14,14,0,0,0,0,505.49,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:17,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,4,0.121523,0.002682,0.124205,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,5,0.121432,0.002350,0.123782,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.120916,0.018168,0.139084,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.094454,0.011779,0.106233,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.093636,0.011879,0.105515,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.100593,0.012070,0.112663,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.094620,0.012254,0.106874,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,1,0.095026,0.005230,0.100256,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:22:18,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,2,0.121606,0.003211,0.124817,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,3,0.121056,0.002372,0.123428,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,4,0.123350,0.002554,0.125904,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,5,0.121893,0.002379,0.124271,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.124275,0.001983,0.126258,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.094618,0.003829,0.098446,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.130045,0.004224,0.134269,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.098915,0.012528,0.111442,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:22:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.097523,0.012146,0.109669,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,1,0.098431,0.005051,0.103481,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,2,0.125166,0.003702,0.128869,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,3,0.122147,0.002336,0.124483,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,4,0.123868,0.002342,0.126210,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,5,0.122736,0.002323,0.125060,15,15,14,14,0,0,0,0,505.99,1309.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.123041,0.001830,0.124870,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:22:20,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.094952,0.011738,0.106690,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.095824,0.011848,0.107672,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.095959,0.011920,0.107880,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,15,8,0,0,0.097556,0.012651,0.110207,15,15,14,14,0,0,0,0,505.99,1309.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,1,0.096061,0.051162,0.147222,15,15,14,14,0,0,0,0,548.49,1311.69,0,1.000000000000,1.110e-16,,,True,overlap=1.000000000000; l2=1.110e-16; pass=True,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,2,0.123053,0.001300,0.124353,15,15,14,14,0,0,0,0,548.49,1311.69,0,1.000000000000,1.110e-16,,,True,overlap=1.000000000000; l2=1.110e-16; pass=True,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,3,0.122834,0.001846,0.124680,15,15,14,14,0,0,0,0,548.49,1311.69,0,1.000000000000,1.110e-16,,,True,overlap=1.000000000000; l2=1.110e-16; pass=True,custom,4,custom
2025-12-17T14:22:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,4,0.121391,0.001237,0.122628,15,15,14,14,0,0,0,0,548.49,1311.69,0,1.000000000000,1.110e-16,,,True,overlap=1.000000000000; l2=1.110e-16; pass=True,custom,4,custom
2025-12-17T14:22:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,15,8,0,5,0.122089,0.001215,0.123303,15,15,14,14,0,0,0,0,548.49,1311.69,0,1.000000000000,1.110e-16,,,True,overlap=1.000000000000; l2=1.110e-16; pass=True,custom,4,custom
2025-12-17T14:22:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.122343,0.012964,0.135306,20,20,19,19,0,0,0,0,602.15,1311.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.106391,0.025362,0.131752,20,20,19,19,0,0,0,0,638.70,1311.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.105288,0.024787,0.130075,20,20,19,19,0,0,0,0,638.70,1311.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:23,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.104758,0.027081,0.131839,20,20,19,19,0,0,0,0,638.75,1311.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:23,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.105057,0.027316,0.132373,20,20,19,19,0,0,0,0,638.66,1311.69,0,,,,,,reference,baseline,4,aer
2025-12-17T14:22:23,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,20,8,0,1,0.105731,0.025227,0.130958,20,20,19,19,0,0,0,0,654.10,1311.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:24,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,20,8,0,2,0.136819,0.013209,0.150028,20,20,19,19,0,0,0,0,702.54,1311.69,3,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:25,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,20,8,0,3,0.129618,0.012036,0.141654,20,20,19,19,0,0,0,0,702.22,1311.69,3,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:25,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,20,8,0,4,0.129095,0.010608,0.139703,20,20,19,19,0,0,0,0,686.24,1311.69,0,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:26,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,ghz,20,8,0,5,0.128989,0.010229,0.139218,20,20,19,19,0,0,0,0,702.24,1311.69,2,1.000000000000,0.000e+00,,,True,overlap=1.000000000000; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:22:27,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.119049,0.024641,0.143689,20,20,19,19,0,0,0,0,598.61,1311.69,2,,,,,,reference,baseline,4,custom
2025-12-17T14:22:27,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,ghz,20,8,0,0,0.105155,0.030567,0.135721,20,20,19,19,0,0,0,0,638.74,1311.69,0,,,,,,reference,baseline,4,custom
